    x:          approx:          exact:            relative error(log10)
    0.053300000     0.36071034     0.35986062     -2.6268576
    0.053400000     0.36119680     0.36034717     -2.6274930
    0.053500000     0.36168267     0.36083314     -2.6281269
    0.053600000     0.36216796     0.36131852     -2.6287593
    0.053700000     0.36265266     0.36180332     -2.6293903
    0.053800000     0.36313677     0.36228753     -2.6300197
    0.053900000     0.36362031     0.36277115     -2.6306477
    0.054000000     0.36410326     0.36325420     -2.6312742
    0.054100000     0.36458562     0.36373666     -2.6318993
    0.054200000     0.36506741     0.36421854     -2.6325229
    0.054300000     0.36554861     0.36469984     -2.6331451
    0.054400000     0.36602923     0.36518055     -2.6337658
    0.054500000     0.36650927     0.36566069     -2.6343851
    0.054600000     0.36698873     0.36614025     -2.6350030
    0.054700000     0.36746762     0.36661922     -2.6356194
    0.054800000     0.36794592     0.36709762     -2.6362344
    0.054900000     0.36842364     0.36757544     -2.6368480
    0.055000000     0.36890079     0.36805269     -2.6374602
    0.055100000     0.36937736     0.36852935     -2.6380710
    0.055200000     0.36985336     0.36900544     -2.6386804
    0.055300000     0.37032878     0.36948096     -2.6392884
    0.055400000     0.37080362     0.36995589     -2.6398950
    0.055500000     0.37127789     0.37043026     -2.6405002
    0.055600000     0.37175158     0.37090405     -2.6411040
    0.055700000     0.37222470     0.37137726     -2.6417065
    0.055800000     0.37269725     0.37184991     -2.6423076
    0.055900000     0.37316923     0.37232198     -2.6429073
    0.056000000     0.37364063     0.37279348     -2.6435057
    0.056100000     0.37411147     0.37326441     -2.6441027
    0.056200000     0.37458173     0.37373476     -2.6446984
    0.056300000     0.37505142     0.37420455     -2.6452927
    0.056400000     0.37552054     0.37467377     -2.6458857
    0.056500000     0.37598910     0.37514242     -2.6464774
    0.056600000     0.37645708     0.37561050     -2.6470677
    0.056700000     0.37692450     0.37607801     -2.6476567
    0.056800000     0.37739135     0.37654496     -2.6482444
    0.056900000     0.37785763     0.37701134     -2.6488307
    0.057000000     0.37832335     0.37747715     -2.6494158
    0.057100000     0.37878850     0.37794240     -2.6499995
    0.057200000     0.37925309     0.37840708     -2.6505820
    0.057300000     0.37971712     0.37887120     -2.6511631
    0.057400000     0.38018057     0.37933475     -2.6517430
    0.057500000     0.38064347     0.37979774     -2.6523215
    0.057600000     0.38110580     0.38026017     -2.6528988
    0.057700000     0.38156757     0.38072204     -2.6534748
    0.057800000     0.38202878     0.38118334     -2.6540496
    0.057900000     0.38248943     0.38164408     -2.6546231
    0.058000000     0.38294952     0.38210427     -2.6551953
    0.058100000     0.38340905     0.38256389     -2.6557662
    0.058200000     0.38386802     0.38302295     -2.6563359
    0.058300000     0.38432643     0.38348146     -2.6569043
    0.058400000     0.38478428     0.38393941     -2.6574715
    0.058500000     0.38524157     0.38439679     -2.6580375
    0.058600000     0.38569831     0.38485363     -2.6586022
    0.058700000     0.38615449     0.38530990     -2.6591656
    0.058800000     0.38661011     0.38576562     -2.6597279
    0.058900000     0.38706518     0.38622078     -2.6602889
    0.059000000     0.38751970     0.38667539     -2.6608487
    0.059100000     0.38797366     0.38712945     -2.6614073
    0.059200000     0.38842706     0.38758295     -2.6619647
    0.059300000     0.38887991     0.38803590     -2.6625208
    0.059400000     0.38933221     0.38848829     -2.6630758
    0.059500000     0.38978396     0.38894014     -2.6636295
    0.059600000     0.39023516     0.38939143     -2.6641821
    0.059700000     0.39068580     0.38984217     -2.6647335
    0.059800000     0.39113590     0.39029236     -2.6652837
    0.059900000     0.39158544     0.39074200     -2.6658327
    0.060000000     0.39203444     0.39119109     -2.6663805
    0.060100000     0.39248289     0.39163963     -2.6669271
    0.060200000     0.39293078     0.39208762     -2.6674726
    0.060300000     0.39337814     0.39253507     -2.6680169
    0.060400000     0.39382494     0.39298197     -2.6685600
    0.060500000     0.39427120     0.39342832     -2.6691020
    0.060600000     0.39471691     0.39387413     -2.6696429
    0.060700000     0.39516207     0.39431939     -2.6701825
    0.060800000     0.39560669     0.39476410     -2.6707211
    0.060900000     0.39605077     0.39520827     -2.6712584
    0.061000000     0.39649430     0.39565190     -2.6717947
    0.061100000     0.39693729     0.39609498     -2.6723298
    0.061200000     0.39737974     0.39653753     -2.6728638
    0.061300000     0.39782164     0.39697952     -2.6733966
    0.061400000     0.39826300     0.39742098     -2.6739283
    0.061500000     0.39870382     0.39786190     -2.6744589
    0.061600000     0.39914410     0.39830227     -2.6749884
    0.061700000     0.39958384     0.39874211     -2.6755168
    0.061800000     0.40002304     0.39918140     -2.6760440
    0.061900000     0.40046170     0.39962016     -2.6765702
    0.062000000     0.40089983     0.40005838     -2.6770953
    0.062100000     0.40133741     0.40049606     -2.6776192
    0.062200000     0.40177446     0.40093320     -2.6781421
    0.062300000     0.40221097     0.40136981     -2.6786638
    0.062400000     0.40264694     0.40180588     -2.6791845
    0.062500000     0.40308238     0.40224141     -2.6797041
    0.062600000     0.40351729     0.40267641     -2.6802226
    0.062700000     0.40395166     0.40311087     -2.6807400
    0.062800000     0.40438549     0.40354480     -2.6812564
    0.062900000     0.40481879     0.40397820     -2.6817717
    0.063000000     0.40525156     0.40441106     -2.6822859
    0.063100000     0.40568379     0.40484339     -2.6827991
    0.063200000     0.40611550     0.40527519     -2.6833112
    0.063300000     0.40654667     0.40570645     -2.6838222
    0.063400000     0.40697731     0.40613719     -2.6843322
    0.063500000     0.40740742     0.40656739     -2.6848411
    0.063600000     0.40783700     0.40699707     -2.6853490
    0.063700000     0.40826605     0.40742622     -2.6858559
    0.063800000     0.40869457     0.40785483     -2.6863617
    0.063900000     0.40912256     0.40828292     -2.6868665
    0.064000000     0.40955003     0.40871048     -2.6873702
    0.064100000     0.40997697     0.40913751     -2.6878729
    0.064200000     0.41040338     0.40956402     -2.6883746
    0.064300000     0.41082926     0.40999000     -2.6888753
    0.064400000     0.41125462     0.41041546     -2.6893749
    0.064500000     0.41167946     0.41084039     -2.6898736
    0.064600000     0.41210377     0.41126479     -2.6903712
    0.064700000     0.41252755     0.41168867     -2.6908678
    0.064800000     0.41295082     0.41211203     -2.6913634
    0.064900000     0.41337356     0.41253486     -2.6918580
    0.065000000     0.41379577     0.41295717     -2.6923516
    0.065100000     0.41421747     0.41337896     -2.6928442
    0.065200000     0.41463864     0.41380023     -2.6933358
    0.065300000     0.41505929     0.41422098     -2.6938264
    0.065400000     0.41547942     0.41464120     -2.6943160
    0.065500000     0.41589903     0.41506091     -2.6948047
    0.065600000     0.41631812     0.41548010     -2.6952923
    0.065700000     0.41673670     0.41589877     -2.6957790
    0.065800000     0.41715475     0.41631692     -2.6962647
    0.065900000     0.41757229     0.41673455     -2.6967494
    0.066000000     0.41798931     0.41715166     -2.6972332
    0.066100000     0.41840581     0.41756826     -2.6977160
    0.066200000     0.41882180     0.41798434     -2.6981978
    0.066300000     0.41923727     0.41839991     -2.6986787
    0.066400000     0.41965222     0.41881496     -2.6991586
    0.066500000     0.42006666     0.41922949     -2.6996376
    0.066600000     0.42048059     0.41964351     -2.7001156
    0.066700000     0.42089400     0.42005702     -2.7005927
    0.066800000     0.42130690     0.42047001     -2.7010688
    0.066900000     0.42171929     0.42088249     -2.7015440
    0.067000000     0.42213116     0.42129446     -2.7020182
    0.067100000     0.42254252     0.42170592     -2.7024915
    0.067200000     0.42295337     0.42211687     -2.7029639
    0.067300000     0.42336371     0.42252730     -2.7034353
    0.067400000     0.42377354     0.42293723     -2.7039058
    0.067500000     0.42418286     0.42334664     -2.7043754
    0.067600000     0.42459168     0.42375555     -2.7048441
    0.067700000     0.42499998     0.42416395     -2.7053118
    0.067800000     0.42540777     0.42457184     -2.7057786
    0.067900000     0.42581506     0.42497922     -2.7062445
    0.068000000     0.42622184     0.42538609     -2.7067095
    0.068100000     0.42662811     0.42579246     -2.7071736
    0.068200000     0.42703388     0.42619833     -2.7076368
    0.068300000     0.42743914     0.42660368     -2.7080991
    0.068400000     0.42784390     0.42700853     -2.7085605
    0.068500000     0.42824815     0.42741288     -2.7090210
    0.068600000     0.42865190     0.42781672     -2.7094805
    0.068700000     0.42905514     0.42822006     -2.7099392
    0.068800000     0.42945788     0.42862290     -2.7103971
    0.068900000     0.42986012     0.42902523     -2.7108540
    0.069000000     0.43026186     0.42942706     -2.7113100
    0.069100000     0.43066309     0.42982839     -2.7117652
    0.069200000     0.43106383     0.43022922     -2.7122194
    0.069300000     0.43146406     0.43062955     -2.7126728
    0.069400000     0.43186379     0.43102938     -2.7131254
    0.069500000     0.43226303     0.43142871     -2.7135770
    0.069600000     0.43266176     0.43182754     -2.7140278
    0.069700000     0.43306000     0.43222587     -2.7144777
    0.069800000     0.43345773     0.43262370     -2.7149268
    0.069900000     0.43385497     0.43302104     -2.7153750
    0.070000000     0.43425172     0.43341787     -2.7158223
    0.070100000     0.43464796     0.43381422     -2.7162688
    0.070200000     0.43504371     0.43421006     -2.7167144
    0.070300000     0.43543897     0.43460541     -2.7171592
    0.070400000     0.43583373     0.43500027     -2.7176031
    0.070500000     0.43622799     0.43539463     -2.7180462
    0.070600000     0.43662177     0.43578849     -2.7184885
    0.070700000     0.43701504     0.43618187     -2.7189299
    0.070800000     0.43740783     0.43657474     -2.7193704
    0.070900000     0.43780012     0.43696713     -2.7198102
    0.071000000     0.43819192     0.43735903     -2.7202491
    0.071100000     0.43858323     0.43775043     -2.7206871
    0.071200000     0.43897404     0.43814134     -2.7211244
    0.071300000     0.43936437     0.43853176     -2.7215608
    0.071400000     0.43975421     0.43892169     -2.7219964
    0.071500000     0.44014355     0.43931113     -2.7224311
    0.071600000     0.44053241     0.43970009     -2.7228651
    0.071700000     0.44092078     0.44008855     -2.7232982
    0.071800000     0.44130866     0.44047653     -2.7237305
    0.071900000     0.44169605     0.44086401     -2.7241620
    0.072000000     0.44208295     0.44125101     -2.7245927
    0.072100000     0.44246937     0.44163753     -2.7250226
    0.072200000     0.44285531     0.44202355     -2.7254517
    0.072300000     0.44324075     0.44240910     -2.7258800
    0.072400000     0.44362571     0.44279415     -2.7263075
    0.072500000     0.44401019     0.44317872     -2.7267341
